ProdID;OrderDate;ShippedBy;Zip;Country;Qty;UnitPrice;UnitCost
2235;03/15/2017;SpeedEx;T6T;Canada;1;65.5725;42.1664
2277;03/15/2017;BD Kerschen;R3E;Canada;1;251.9475;106.0319
2407;03/15/2017;PHL;T6T;Canada;1;73.4475;32.8217
922;03/15/2017;The Pickup Guys;K1A;Canada;1;104.9883;54.3839
2235;03/15/2017;American Eagle;V7R;Canada;1;65.5725;42.1664
475;03/15/2017;American Eagle;V6G;Canada;1;97.0200;43.5654
739;03/15/2017;Speedissimo;V5N;Canada;1;170.5725;78.5118
2340;03/15/2017;American Eagle;R2W;Canada;1;102.6550;53.8939
1974;03/15/2017;BD Kerschen;R3H;Canada;1;52.4475;33.0591
2388;03/15/2017;PHL;K1S;Canada;1;103.2325;60.2150
2407;03/15/2017;BD Kerschen;V7Y;Canada;1;73.4475;32.8217
1008;03/15/2017;BD Kerschen;V6Z;Canada;1;104.9767;63.7340
491;03/15/2017;The Pickup Guys;V6C;Canada;2;81.5325;40.0537
940;03/15/2017;SpeedEx;M5S;Canada;1;223.9825;107.1512
740;03/15/2017;PHL;H2Z;Canada;1;170.5725;78.5118
1105;03/15/2017;The Pickup Guys;V6Z;Canada;1;82.2325;44.8990
2083;03/15/2017;BD Kerschen;V7Y;Canada;1;103.2325;60.2150
901;03/15/2017;SPU;M5B;Canada;1;90.9883;47.6868
2282;03/15/2017;SPU;M5X;Canada;1;304.4475;159.8349
1185;03/15/2017;SPU;K2P;Canada;1;93.3217;53.5561
2277;03/15/2017;SPU;L5N;Canada;2;251.9475;106.0319
1166;03/15/2017;SpeedEx;M4V;Canada;1;118.9883;45.0744
609;03/15/2017;PHL;T5Y;Canada;1;259.6125;119.4188
1112;03/15/2017;SPU;V6H;Canada;1;116.4975;72.7129
1082;03/15/2017;American Eagle;T3G;Canada;1;75.2325;46.9575
901;03/15/2017;American Eagle;V6R;Canada;1;90.9883;47.6868
1330;03/15/2017;The Pickup Guys;V5N;Canada;1;92.8200;51.3912
2091;03/15/2017;SpeedEx;R3V;Canada;1;50.7325;26.1958
726;03/15/2017;SPU;V6M;Canada;1;115.4475;51.2439
1168;03/15/2017;World Connection;L5G;Canada;1;81.6550;35.1352
725;03/15/2017;BD Kerschen;T6G;Canada;1;115.4475;48.5819
318;03/15/2017;American Eagle;T3G;Canada;1;64.1472;34.1263
2070;03/15/2017;PHL;R2R;Canada;1;173.2325;88.5218
2388;03/15/2017;BD Kerschen;L5N;Canada;1;103.2325;60.2150
1116;03/15/2017;SPU;T5K;Canada;1;251.9475;132.6382
914;03/15/2017;PHL;T3G;Canada;1;128.3217;54.3516
2045;03/15/2017;BD Kerschen;T2C;Canada;1;90.9883;42.3276
1173;03/15/2017;PHL;M5E;Canada;1;116.6550;52.8212
767;03/15/2017;BD Kerschen;T2X;Canada;1;104.9475;46.8049
2254;03/15/2017;SPU;M4N;Canada;1;57.6975;26.9773
1975;03/15/2017;World Connection;V5N;Canada;1;52.4475;24.6506
833;03/15/2017;World Connection;V6T;Canada;1;78.2198;35.0861
2204;03/15/2017;The Pickup Guys;V7Y;Canada;1;173.1975;75.0898
475;03/15/2017;SPU;V5N;Canada;1;97.0200;43.5654
604;03/15/2017;SpeedEx;M4E;Canada;2;153.9125;66.8259
2083;03/15/2017;BD Kerschen;V6L;Canada;1;103.2325;60.2150
901;03/15/2017;BD Kerschen;R2W;Canada;1;90.9883;47.6868
2045;03/15/2017;PHL;H1B;Canada;1;90.9883;42.3276
990;03/15/2017;SPU;T6J;Canada;1;152.2325;72.1879
1003;03/15/2017;SPU;K1G;Canada;2;86.5725;48.1252
1111;03/15/2017;BD Kerschen;R3H;Canada;1;116.4975;65.2382
2047;03/15/2017;PHL;T5K;Canada;1;83.9883;38.8676
1990;03/15/2017;American Eagle;V6C;Canada;1;257.1975;150.0225
1003;03/15/2017;American Eagle;T3G;Canada;1;86.5725;48.1252
910;03/15/2017;World Connection;T2X;Canada;2;92.1550;50.3165
1974;03/15/2017;SPU;V5N;Canada;1;52.4475;33.0591
1066;03/15/2017;SpeedEx;M6H;Canada;1;98.8575;50.5179
981;03/15/2017;BD Kerschen;V6Z;Canada;1;55.9825;23.9726
992;03/15/2017;BD Kerschen;V6J;Canada;1;96.2325;54.9627
1347;03/15/2017;SPU;V6R;Canada;1;99.7150;58.9932
1065;03/15/2017;BD Kerschen;R3H;Canada;1;98.8575;55.4066
645;03/15/2017;World Connection;V6H;Canada;1;248.8500;113.7457
491;03/15/2017;Speedissimo;K1R;Canada;3;81.5325;40.0537
606;03/15/2017;PHL;L5N;Canada;1;104.9125;57.8479
2070;03/16/2017;SpeedEx;T5Y;Canada;1;173.2325;88.5218
1173;03/16/2017;SPU;T2J;Canada;1;116.6550;52.8212
767;03/16/2017;PHL;V7W;Canada;1;104.9475;46.8049
796;03/16/2017;World Connection;M5R;Canada;1;91.8575;46.2225
2234;03/16/2017;American Eagle;V6A;Canada;1;65.5725;36.7192
725;03/16/2017;SPU;T6H;Canada;1;115.4475;48.5819
2373;03/16/2017;American Eagle;L5N;Canada;1;183.7325;94.8706
1173;03/16/2017;American Eagle;M4R;Canada;1;116.6550;52.8212
910;03/16/2017;SPU;L5N;Canada;1;92.1550;50.3165
2091;03/16/2017;The Pickup Guys;L5P;Canada;1;50.7325;26.1958
2277;03/16/2017;SpeedEx;V5W;Canada;1;251.9475;106.0319
1116;03/16/2017;The Pickup Guys;M5R;Canada;1;251.9475;132.6382
1429;03/16/2017;American Eagle;V6G;Canada;1;94.4650;52.6064
676;03/16/2017;SpeedEx;T6B;Canada;1;267.3125;134.1523
910;03/16/2017;BD Kerschen;T1Y;Canada;1;92.1550;50.3165
981;03/16/2017;American Eagle;T6R;Canada;1;55.9825;23.9726
2234;03/16/2017;SpeedEx;M4V;Canada;1;65.5725;36.7192
940;03/16/2017;SpeedEx;H2Z;Canada;1;223.9825;107.1512
1191;03/16/2017;SpeedEx;T1Y;Canada;1;87.4825;38.0252
1065;03/16/2017;American Eagle;R3E;Canada;1;98.8575;55.4066
2205;03/16/2017;SPU;V7Y;Canada;1;173.1975;89.8610
797;03/16/2017;PHL;V7X;Canada;1;301.8225;153.8474
2234;03/16/2017;SPU;V7R;Canada;1;65.5725;36.7192
1348;03/16/2017;SpeedEx;V6R;Canada;1;99.7150;57.2323
981;03/16/2017;King Shippers;M4Y;Canada;1;55.9825;23.9726
2255;03/16/2017;World Connection;V7M;Canada;1;57.6975;32.6402
604;03/16/2017;SpeedEx;T6T;Canada;1;153.9125;66.8259
599;03/16/2017;BD Kerschen;R3E;Canada;1;251.2125;125.2257
728;03/16/2017;PHL;R3G;Canada;1;62.9475;31.0858
768;03/16/2017;SPU;T2X;Canada;1;104.9475;46.1971
1188;03/16/2017;SPU;V7Y;Canada;1;104.9883;39.6446
725;03/16/2017;SpeedEx;V5Z;Canada;1;115.4475;48.5819
1188;03/16/2017;PHL;L5T;Canada;1;104.9883;39.6446
767;03/16/2017;BD Kerschen;V7T;Canada;1;104.9475;46.8049
663;03/16/2017;SPU;T2J;Canada;1;255.1500;138.2723
1960;03/16/2017;The Pickup Guys;R3H;Canada;1;97.0725;58.0573
1166;03/16/2017;PHL;T5J;Canada;1;118.9883;45.0744
2388;03/16/2017;SpeedEx;M5X;Canada;1;103.2325;60.2150
609;03/16/2017;The Pickup Guys;R3G;Canada;1;259.6125;119.4188
1990;03/16/2017;World Connection;R2G;Canada;1;257.1975;150.0225
1188;03/16/2017;PHL;M7Y;Canada;1;104.9883;39.6446
936;03/16/2017;BD Kerschen;L5R;Canada;1;110.8217;54.3239
1106;03/16/2017;SpeedEx;V6Z;Canada;1;82.2325;49.5132
1329;03/16/2017;SpeedEx;V5N;Canada;1;92.8200;46.2521
1081;03/16/2017;World Connection;T3G;Canada;1;75.2325;43.1750
768;03/16/2017;PHL;R3E;Canada;1;104.9475;46.1971
1949;03/16/2017;SPU;V6T;Canada;1;98.8575;55.2267
1111;03/16/2017;American Eagle;V6H;Canada;1;116.4975;65.2382
604;03/16/2017;SpeedEx;T6E;Canada;1;153.9125;66.8259
2255;03/16/2017;American Eagle;K1P;Canada;1;57.6975;32.6402
400;03/16/2017;PHL;R3K;Canada;1;68.3813;31.4664
488;03/16/2017;The Pickup Guys;T6J;Canada;3;97.0200;51.4794
1230;03/16/2017;American Eagle;V6T;Canada;1;173.2325;88.1902
604;03/16/2017;PHL;R3G;Canada;1;153.9125;66.8259
992;03/16/2017;American Eagle;V6Z;Canada;1;96.2325;54.9627
726;03/16/2017;PHL;T6G;Canada;1;115.4475;51.2439
433;03/16/2017;SPU;T5K;Canada;1;80.4300;36.0030
631;03/16/2017;King Shippers;V5W;Canada;1;115.4125;52.7172
726;03/16/2017;The Pickup Guys;T6H;Canada;1;115.4475;51.2439
758;03/16/2017;BD Kerschen;T2X;Canada;1;83.9475;38.4105
443;03/16/2017;BD Kerschen;T1Y;Canada;1;79.0913;41.6321
1957;03/16/2017;American Eagle;R3M;Canada;1;153.7725;86.3265
2277;03/16/2017;SPU;M5P;Canada;1;251.9475;106.0319
837;03/16/2017;American Eagle;L5T;Canada;1;81.3698;41.5799
2373;03/16/2017;PHL;T2N;Canada;1;183.7325;94.8706
901;03/16/2017;BD Kerschen;H1B;Canada;1;90.9883;47.6868
1346;03/16/2017;SpeedEx;T5G;Canada;1;101.4650;61.6923
910;03/16/2017;SPU;M4X;Canada;1;92.1550;50.3165
2235;03/16/2017;SpeedEx;K1P;Canada;2;65.5725;42.1664
910;03/16/2017;SPU;R2L;Canada;1;92.1550;50.3165
1185;03/16/2017;American Eagle;R3B;Canada;1;93.3217;53.5561
676;03/16/2017;SpeedEx;V5X;Canada;1;267.3125;134.1523
2388;03/16/2017;PHL;M6H;Canada;1;103.2325;60.2150
370;03/16/2017;BD Kerschen;K1K;Canada;1;120.1083;77.2388
989;03/16/2017;SpeedEx;M5X;Canada;1;150.4825;72.4643
396;03/16/2017;Speedissimo;V6C;Canada;1;85.7063;48.0860
2282;03/16/2017;BD Kerschen;L5R;Canada;1;304.4475;159.8349
1168;03/16/2017;American Eagle;V6Z;Canada;1;81.6550;35.1352
1182;03/16/2017;BD Kerschen;V6R;Canada;1;104.9650;48.7630
990;03/16/2017;SpeedEx;V6M;Canada;1;152.2325;72.1879
2045;03/16/2017;PHL;V6J;Canada;1;90.9883;42.3276
952;03/16/2017;SPU;M6P;Canada;1;87.4825;49.7773
728;03/16/2017;SpeedEx;V6Z;Canada;1;68.1975;31.0858
396;03/16/2017;World Connection;V7M;Canada;1;85.7063;48.0860
580;03/16/2017;American Eagle;T6X;Canada;1;244.9125;118.3546
989;03/17/2017;PHL;R3W;Canada;1;150.4825;72.4643
606;03/17/2017;BD Kerschen;T2C;Canada;1;104.9125;57.8479
609;03/17/2017;Speedissimo;M4V;Canada;1;259.6125;119.4188
1106;03/17/2017;BD Kerschen;T5V;Canada;1;82.2325;49.5132
443;03/17/2017;World Connection;R3S;Canada;1;79.0913;41.6321
2050;03/17/2017;World Connection;L5N;Canada;1;110.8217;60.5086
990;03/17/2017;American Eagle;M4E;Canada;1;167.9825;72.1879
2064;03/17/2017;The Pickup Guys;H1B;Canada;2;108.4883;46.9187
1215;03/17/2017;PHL;T3G;Canada;1;118.9825;70.9873
681;03/17/2017;BD Kerschen;R3E;Canada;1;209.9125;132.3155
2211;03/17/2017;PHL;V5Z;Canada;1;104.9475;50.3722
1920;03/17/2017;BD Kerschen;R3M;Canada;1;28.0823;16.5429
1318;03/17/2017;The Pickup Guys;T5H;Canada;1;102.3400;53.3967
2235;03/17/2017;PHL;M6H;Canada;1;65.5725;42.1664
1956;03/17/2017;BD Kerschen;R3M;Canada;1;153.7725;77.6987
767;03/17/2017;SpeedEx;R3E;Canada;1;104.9475;46.8049
768;03/17/2017;SPU;T6T;Canada;1;104.9475;46.1971
2277;03/17/2017;American Eagle;V6M;Canada;1;251.9475;106.0319
2254;03/17/2017;Speedissimo;K1P;Canada;1;57.6975;26.9773
1109;03/17/2017;World Connection;R3V;Canada;1;69.9825;42.7955
837;03/17/2017;SpeedEx;R3G;Canada;1;83.9948;41.5799
1109;03/17/2017;SPU;T2J;Canada;1;69.9825;42.7955
1166;03/17/2017;American Eagle;T2C;Canada;1;118.9883;45.0744
573;03/17/2017;BD Kerschen;M4E;Canada;1;93.5375;44.7266
2388;03/17/2017;SpeedEx;T6J;Canada;1;103.2325;60.2150
2234;03/17/2017;American Eagle;T6T;Canada;1;65.5725;36.7192
2094;03/17/2017;World Connection;V6E;Canada;1;144.3575;72.7558
2210;03/18/2017;SpeedEx;V5Z;Canada;1;104.9475;47.5927
596;03/18/2017;World Connection;V6T;Canada;1;248.8500;137.2965
725;03/18/2017;World Connection;T3R;Canada;1;115.4475;48.5819
727;03/18/2017;American Eagle;R3G;Canada;1;62.9475;27.1678
2279;03/18/2017;American Eagle;V5W;Canada;1;165.3225;73.3993
1168;03/18/2017;PHL;T6E;Canada;1;81.6550;35.1352
580;03/18/2017;SpeedEx;L5T;Canada;1;244.9125;118.3546
2277;03/18/2017;SpeedEx;K1Y;Canada;1;251.9475;106.0319
2074;03/18/2017;SpeedEx;V5N;Canada;1;109.3575;59.7087
1008;03/18/2017;SpeedEx;V5V;Canada;1;104.9767;63.7340
1066;03/18/2017;SPU;R3H;Canada;1;98.8575;50.5179
935;03/18/2017;American Eagle;T5V;Canada;1;108.4883;41.4896
1066;03/18/2017;PHL;R3E;Canada;1;98.8575;50.5179
396;03/18/2017;The Pickup Guys;V6G;Canada;1;85.7063;48.0860
979;03/18/2017;The Pickup Guys;T5Y;Canada;1;131.2325;59.0740
550;03/18/2017;SPU;T2Y;Canada;1;134.6625;59.2216
1065;03/18/2017;BD Kerschen;M6H;Canada;1;98.8575;55.4066
1173;03/18/2017;SpeedEx;M4S;Canada;1;116.6550;52.8212
676;03/18/2017;SpeedEx;T6V;Canada;1;267.3125;134.1523
2407;03/18/2017;PHL;V5T;Canada;2;73.4475;32.8217
989;03/19/2017;SpeedEx;T2X;Canada;1;150.4825;72.4643
727;03/19/2017;BD Kerschen;V6Z;Canada;1;68.1975;32.6014
2234;03/19/2017;BD Kerschen;K1P;Canada;2;65.5725;36.7192
2282;03/19/2017;PHL;T6T;Canada;1;304.4475;159.8349
1014;03/19/2017;SPU;M5X;Canada;1;86.5725;41.3162
2255;03/19/2017;American Eagle;T6E;Canada;1;57.6975;32.6402
2083;03/19/2017;The Pickup Guys;T6E;Canada;1;103.2325;60.2150
910;03/19/2017;SpeedEx;M5X;Canada;1;92.1550;50.3165
739;03/19/2017;Speedissimo;H2Z;Canada;1;170.5725;78.5118
2070;03/19/2017;American Eagle;T6T;Canada;1;173.2325;88.5218
1112;03/19/2017;SpeedEx;R3H;Canada;1;116.4975;72.7129
1157;03/19/2017;BD Kerschen;T2J;Canada;1;75.5896;43.5575
604;03/19/2017;American Eagle;M5P;Canada;1;153.9125;66.8259
1066;03/19/2017;American Eagle;M5X;Canada;1;98.8575;50.5179
2331;03/19/2017;American Eagle;V5Z;Canada;1;118.9883;45.7262
726;03/19/2017;SPU;T3R;Canada;1;115.4475;51.2439
921;03/19/2017;SpeedEx;T6K;Canada;1;116.6550;67.0564
510;03/19/2017;PHL;R3G;Canada;1;83.7113;39.7052
475;03/20/2017;SpeedEx;R3E;Canada;1;97.0200;43.5654
921;03/20/2017;BD Kerschen;V7Y;Canada;1;116.6550;67.0564
2045;03/20/2017;PHL;R2R;Canada;1;90.9883;42.3276
2255;03/20/2017;BD Kerschen;V5N;Canada;1;57.6975;32.6402
2083;03/20/2017;American Eagle;T1Y;Canada;1;103.2325;60.2150
606;03/20/2017;PHL;T6J;Canada;1;104.9125;57.8479
1173;03/20/2017;SpeedEx;V5Z;Canada;1;116.6550;52.8212
2057;03/20/2017;BD Kerschen;T6V;Canada;1;104.9883;64.5369
981;03/20/2017;The Pickup Guys;M5V;Canada;1;52.4825;23.9726
491;03/20/2017;PHL;M4N;Canada;3;81.5325;40.0537
1230;03/20/2017;SpeedEx;T5K;Canada;1;173.2325;88.1902
964;03/20/2017;American Eagle;R3V;Canada;1;118.9825;51.4281
940;03/20/2017;BD Kerschen;V6T;Canada;1;223.9825;107.1512
2254;03/20/2017;American Eagle;R3G;Canada;1;57.6975;26.9773
726;03/20/2017;King Shippers;V5Z;Canada;1;115.4475;51.2439
1168;03/20/2017;PHL;K1H;Canada;1;81.6550;35.1352
606;03/20/2017;American Eagle;R3H;Canada;1;104.9125;57.8479
2255;03/20/2017;American Eagle;M4N;Canada;1;57.6975;32.6402
1003;04/15/2017;The Pickup Guys;V6R;Canada;1;86.5725;48.1252
475;04/15/2017;SpeedEx;R3V;Canada;1;97.0200;43.5654
606;04/15/2017;SPU;T6X;Canada;1;104.9125;57.8479
573;04/15/2017;World Connection;M5P;Canada;1;93.5375;44.7266
491;04/15/2017;American Eagle;R3C;Canada;3;81.5325;40.0537
609;04/15/2017;SpeedEx;L5N;Canada;1;259.6125;119.4188
2074;04/15/2017;SPU;H1B;Canada;1;109.3575;59.7087
1225;04/15/2017;SPU;T6G;Canada;1;78.7325;41.4789
964;04/15/2017;PHL;V5N;Canada;1;118.9825;51.4281
2372;04/15/2017;SpeedEx;R2V;Canada;1;132.9825;81.3214
2268;04/15/2017;SpeedEx;V6E;Canada;1;309.6975;141.4615
2332;04/15/2017;King Shippers;V6Z;Canada;1;93.3217;49.1654
488;04/15/2017;SpeedEx;T5B;Canada;3;97.0200;51.4794
609;04/15/2017;PHL;R3E;Canada;2;259.6125;119.4188
2045;04/15/2017;SpeedEx;K1N;Canada;1;90.9883;42.3276
2234;04/15/2017;SpeedEx;V6R;Canada;1;65.5725;36.7192
979;04/15/2017;PHL;T6E;Canada;1;131.2325;59.0740
645;04/15/2017;SpeedEx;L5K;Canada;1;248.8500;113.7457
2284;04/15/2017;The Pickup Guys;M5P;Canada;1;293.9475;128.2860
1166;04/15/2017;Speedissimo;T6J;Canada;1;118.9883;45.0744
396;04/15/2017;American Eagle;T6G;Canada;1;85.7063;48.0860
1185;04/15/2017;SPU;V6J;Canada;1;93.3217;53.5561
2352;04/15/2017;SPU;V5X;Canada;1;86.3217;43.4403
2045;04/15/2017;The Pickup Guys;L5R;Canada;1;90.9883;42.3276
1173;04/15/2017;The Pickup Guys;T6E;Canada;1;116.6550;52.8212
2331;04/15/2017;SPU;K1H;Canada;1;118.9883;45.7262
728;04/15/2017;SPU;V6T;Canada;1;68.1975;31.0858
2388;04/15/2017;SPU;T2N;Canada;1;103.2325;60.2150
426;04/15/2017;Speedissimo;T6T;Canada;1;79.5113;42.5676
2332;04/15/2017;BD Kerschen;L5N;Canada;1;93.3217;49.1654
2074;04/15/2017;The Pickup Guys;T2C;Canada;1;109.3575;59.7087
739;04/15/2017;SpeedEx;V5N;Canada;1;170.5725;78.5118
838;04/15/2017;PHL;M5X;Canada;1;92.9198;47.6785
2388;04/15/2017;BD Kerschen;V6T;Canada;1;103.2325;60.2150
491;04/15/2017;World Connection;M5E;Canada;3;81.5325;40.0537
2045;04/15/2017;SpeedEx;V6T;Canada;1;90.9883;42.3276
725;04/15/2017;SPU;T5S;Canada;1;115.4475;48.5819
1045;04/15/2017;The Pickup Guys;L5P;Canada;1;20.7323;9.5115
940;04/15/2017;The Pickup Guys;M6S;Canada;1;229.2325;107.1512
2064;04/15/2017;PHL;R3V;Canada;1;108.4883;46.9187
1185;04/15/2017;PHL;L5V;Canada;2;93.3217;53.5561
962;04/15/2017;American Eagle;R3E;Canada;1;174.9825;80.2740
559;04/15/2017;The Pickup Guys;R3S;Canada;1;195.2125;99.9110
2047;04/15/2017;PHL;R3V;Canada;1;83.9883;38.8676
725;04/15/2017;SpeedEx;V6T;Canada;1;115.4475;48.5819
936;04/15/2017;SpeedEx;V5Z;Canada;1;110.8217;54.3239
910;04/15/2017;American Eagle;K1K;Canada;1;92.1550;50.3165
2047;04/15/2017;American Eagle;R2W;Canada;1;83.9883;38.8676
2199;04/15/2017;World Connection;R3G;Canada;1;17.8448;7.7334
770;04/15/2017;The Pickup Guys;K1Y;Canada;1;85.7325;51.3569
2371;04/15/2017;Speedissimo;V6B;Canada;1;183.7325;85.8326
1081;04/15/2017;SPU;V6B;Canada;1;75.2325;43.1750
396;04/15/2017;BD Kerschen;T6R;Canada;1;85.7063;48.0860
921;04/15/2017;BD Kerschen;M6H;Canada;1;116.6550;67.0564
2047;04/15/2017;SPU;V6A;Canada;1;83.9883;38.8676
2045;04/15/2017;SPU;V6E;Canada;2;90.9883;42.3276
1974;04/15/2017;PHL;R3V;Canada;1;52.4475;33.0591
725;04/15/2017;BD Kerschen;H1B;Canada;1;115.4475;48.5819
2083;04/15/2017;PHL;M4E;Canada;1;103.2325;60.2150
683;04/15/2017;King Shippers;M5B;Canada;1;262.6750;145.3359
921;04/15/2017;PHL;T6E;Canada;1;116.6550;67.0564
989;04/15/2017;American Eagle;M4R;Canada;1;155.7325;72.4643
2210;04/15/2017;SPU;R2V;Canada;1;107.5725;47.5927
1975;04/15/2017;World Connection;R3V;Canada;1;52.4475;24.6506
2357;04/15/2017;PHL;V5X;Canada;1;96.2325;36.9397
2094;04/15/2017;BD Kerschen;M4E;Canada;1;144.3575;72.7558
1227;04/15/2017;World Connection;K1A;Canada;1;104.9825;65.1867
2094;04/15/2017;Speedissimo;V6M;Canada;1;144.3575;72.7558
1014;04/15/2017;Speedissimo;V5V;Canada;1;86.5725;41.3162
1230;04/15/2017;American Eagle;T2X;Canada;1;174.9825;88.1902
1227;04/15/2017;SpeedEx;T6K;Canada;1;104.9825;65.1867
2050;04/15/2017;American Eagle;L5H;Canada;1;110.8217;60.5086
596;04/15/2017;SpeedEx;M5P;Canada;1;248.8500;137.2965
2083;04/15/2017;SPU;T2J;Canada;1;103.2325;60.2150
1227;04/15/2017;American Eagle;V6T;Canada;1;104.9825;65.1867
2055;04/15/2017;American Eagle;V6Z;Canada;1;122.4883;52.5444
1974;04/15/2017;SpeedEx;L5P;Canada;1;52.4475;33.0591
1227;04/15/2017;SpeedEx;V6Z;Canada;1;104.9825;65.1867
1173;04/15/2017;BD Kerschen;R3V;Canada;1;116.6550;52.8212
2056;04/15/2017;SpeedEx;V5N;Canada;1;72.3217;31.9687
1182;04/15/2017;World Connection;M5X;Canada;1;122.4650;52.8265
833;04/15/2017;American Eagle;V6T;Canada;1;80.3198;35.0861
992;04/15/2017;World Connection;V6R;Canada;1;103.2325;54.9627
770;04/15/2017;SPU;L5N;Canada;1;85.7325;51.3569
1157;04/15/2017;King Shippers;T6E;Canada;1;75.5896;43.5575
1157;04/15/2017;American Eagle;V6G;Canada;1;75.5896;43.5575
910;04/15/2017;American Eagle;V6Z;Canada;1;92.1550;50.3165
609;04/16/2017;American Eagle;V6T;Canada;1;259.6125;119.4188
2056;04/16/2017;SPU;R3X;Canada;1;72.3217;31.9687
1188;04/16/2017;SpeedEx;M5E;Canada;1;104.9883;39.6446
1230;04/16/2017;BD Kerschen;T6G;Canada;1;173.2325;88.1902
1066;04/16/2017;Speedissimo;T2X;Canada;1;98.8575;50.5179
768;04/16/2017;BD Kerschen;V6M;Canada;1;104.9475;46.1971
2070;04/16/2017;SpeedEx;T6K;Canada;1;173.2325;88.5218
1168;04/16/2017;SPU;R3H;Canada;1;81.6550;35.1352
2210;04/16/2017;SpeedEx;L5N;Canada;1;107.5725;47.5927
599;04/16/2017;PHL;T5Y;Canada;1;251.2125;125.2257
1188;04/16/2017;BD Kerschen;V6H;Canada;1;104.9883;39.6446
1008;04/16/2017;American Eagle;M5P;Canada;1;104.9767;63.7340
1066;04/16/2017;SpeedEx;V6A;Canada;2;98.8575;50.5179
2388;04/16/2017;PHL;M6G;Canada;1;103.2325;60.2150
1166;04/16/2017;American Eagle;K1H;Canada;2;118.9883;45.0744
2331;04/16/2017;PHL;R3X;Canada;1;118.9883;45.7262
2372;04/16/2017;SpeedEx;T6T;Canada;1;132.9825;81.3214
910;04/16/2017;SPU;K1H;Canada;1;92.1550;50.3165
901;04/16/2017;SpeedEx;T6T;Canada;1;90.9883;47.6868
921;04/16/2017;SPU;M4E;Canada;1;116.6550;67.0564
726;04/16/2017;SpeedEx;V6T;Canada;1;115.4475;51.2439
1003;04/16/2017;American Eagle;K2P;Canada;1;86.5725;48.1252
2064;04/16/2017;PHL;T6J;Canada;1;108.4883;46.9187
2352;04/16/2017;World Connection;M5P;Canada;1;81.6550;43.4403
1014;04/16/2017;American Eagle;R3V;Canada;2;86.5725;41.3162
2091;04/16/2017;American Eagle;L5T;Canada;1;50.7325;26.1958
921;04/16/2017;SpeedEx;T6V;Canada;1;116.6550;67.0564
1168;04/16/2017;American Eagle;V6R;Canada;1;81.6550;35.1352
1157;04/16/2017;SpeedEx;K1K;Canada;1;75.5896;43.5575
1003;04/16/2017;SpeedEx;V6T;Canada;2;86.5725;48.1252
1949;04/16/2017;PHL;K1Y;Canada;1;97.9825;55.2267
1014;04/16/2017;American Eagle;T5Y;Canada;1;86.5725;41.3162
2407;04/16/2017;PHL;T5H;Canada;2;73.4475;32.8217
580;04/16/2017;BD Kerschen;V6M;Canada;1;244.9125;118.3546
2045;04/16/2017;PHL;T2C;Canada;2;90.9883;42.3276
1110;04/16/2017;PHL;T3R;Canada;1;69.9825;43.6803
2380;04/16/2017;World Connection;R3H;Canada;1;103.2325;47.3502
2056;04/16/2017;American Eagle;K1N;Canada;2;72.3217;31.9687
2094;04/16/2017;PHL;R3S;Canada;1;144.3575;72.7558
726;04/16/2017;SpeedEx;H1B;Canada;1;115.4475;51.2439
2407;04/16/2017;SPU;T3G;Canada;1;73.4475;32.8217
797;04/16/2017;SPU;V6B;Canada;1;301.8225;153.8474
2234;04/16/2017;BD Kerschen;V6G;Canada;1;65.5725;36.7192
1173;04/16/2017;SpeedEx;L4Y;Canada;1;116.6550;52.8212
599;04/16/2017;The Pickup Guys;T2J;Canada;1;251.2125;125.2257
1182;04/16/2017;The Pickup Guys;L5H;Canada;1;104.9650;48.7630
2074;04/16/2017;World Connection;V5N;Canada;1;109.3575;59.7087
726;04/16/2017;SPU;R3V;Canada;1;115.4475;51.2439
2331;04/16/2017;American Eagle;T3C;Canada;1;118.9883;45.7262
1185;04/16/2017;PHL;R3M;Canada;1;93.3217;53.5561
2005;04/16/2017;King Shippers;M4T;Canada;1;60.8896;27.1791
1120;04/16/2017;BD Kerschen;H1B;Canada;1;173.1975;96.3817
2332;04/16/2017;The Pickup Guys;L5R;Canada;1;93.3217;49.1654
631;04/16/2017;BD Kerschen;H1G;Canada;1;115.4125;52.7172
728;04/16/2017;PHL;R3H;Canada;1;62.9475;31.0858
1191;04/16/2017;SpeedEx;T6N;Canada;1;87.4825;38.0252
797;04/16/2017;PHL;T6T;Canada;1;301.8225;153.8474
475;04/16/2017;The Pickup Guys;M4V;Canada;1;97.0200;43.5654
2070;04/16/2017;SPU;L5J;Canada;1;173.2325;88.5218
2211;04/16/2017;American Eagle;R2V;Canada;1;107.5725;50.3722
609;04/16/2017;PHL;M7Y;Canada;1;259.6125;119.4188
2388;04/16/2017;SpeedEx;T6J;Canada;1;103.2325;60.2150
2234;04/16/2017;Speedissimo;R3H;Canada;1;65.5725;36.7192
1014;04/16/2017;King Shippers;T2X;Canada;1;86.5725;41.3162
739;04/16/2017;SpeedEx;V6H;Canada;1;170.5725;78.5118
2045;04/16/2017;SpeedEx;L5T;Canada;1;90.9883;42.3276
981;04/16/2017;World Connection;R3A;Canada;1;55.9825;23.9726
2056;04/16/2017;PHL;T2X;Canada;1;72.3217;31.9687
981;04/16/2017;PHL;V5X;Canada;1;52.4825;23.9726
2388;04/16/2017;World Connection;V5Z;Canada;1;103.2325;60.2150
2094;04/16/2017;Speedissimo;V5N;Canada;1;144.3575;72.7558
